	x	y	z	data	sample	cluster_number	consensus_lca	consensus_weighted	consensus_kmode	cross_method_entropy	BANKSY_config_default_label	STAGATE_config_default_label	SCAN-IT_config_default_label	scanpy_config_default_label	bass_config_default_label	CellCharter_config_default_label
spinalcord_3530	5284.08383233533	6321.766467065871	8.88023952095808	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_3531	4667.472222222221	6136.15	10.1777777777778	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3532	4626.08064516129	6146.456989247309	13.370967741935502	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3533	4600.722222222221	5929.93333333333	19.111111111111104	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3534	4122.93949044586	6606.754777070059	13.8089171974522	STARmap_plus	spinalcord	7	6	0	4	1.39298226204197	1	6	1	0	6	6
spinalcord_3535	4283.090277777779	5887.2013888888905	11.635416666666698	STARmap_plus	spinalcord	7	7	3	3	0.650296003767253	7	7	6	0	4	6
spinalcord_3536	4599.1170212766	5849.78723404255	12.7659574468085	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3537	4243.72532188841	6173.077253218879	13.4077253218884	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3538	4352.3359375	5994.03125	19.359375	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3539	4140.2990654205605	6169.717757009351	11.328971962616802	STARmap_plus	spinalcord	7	7	5	3	1.05208394145259	6	2	6	0	4	6
spinalcord_3540	4727.838095238089	6074.02857142857	16.485714285714298	STARmap_plus	spinalcord	7	7	3	3	0.785451039803307	7	7	6	0	6	6
spinalcord_3541	4306.277777777779	6160.55555555556	16.074074074074097	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3542	4634.801724137929	6006.13793103448	15.3362068965517	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3543	4327.83606557377	6170.03278688525	15.016393442623	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3544	4455.7302631579	6151.51315789474	9.01973684210526	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3545	5366.11678832117	6317.12408759124	13.058394160583902	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_3546	5097.91414141414	6596.12626262626	14.3181818181818	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_3547	4227.68695652174	6118.93043478261	16.495652173913	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3548	4417.166666666671	5930.0	16.690476190476197	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3549	5178.56310679612	6139.53155339806	11.4635922330097	STARmap_plus	spinalcord	7	6	0	4	1.39298226204197	1	6	1	0	6	6
spinalcord_3550	4438.04838709677	5926.45161290323	14.5806451612903	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3551	5433.93103448276	5611.120689655171	20.2758620689655	STARmap_plus	spinalcord	7	1	0	1	1.48369405564586	3	6	1	0	6	0
spinalcord_3552	4321.84210526316	6017.94736842105	19.1842105263158	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3553	4582.79411764706	5886.2352941176505	22.558823529411804	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3554	4719.1345177665	5943.75126903553	14.2842639593909	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3555	4478.85	6215.83333333333	12.6	STARmap_plus	spinalcord	7	7	3	3	0.487321824524552	7	7	6	6	4	6
spinalcord_3556	4723.636363636359	5512.109090909089	8.07272727272727	STARmap_plus	spinalcord	7	6	3	4	1.4075169327021	1	2	1	1	6	6
spinalcord_3557	5494.14449541284	6058.052752293579	12.8142201834862	STARmap_plus	spinalcord	7	1	3	1	1.17050343721386	6	3	1	0	4	2
spinalcord_3558	6498.87096774194	6744.602150537629	15.247311827957	STARmap_plus	spinalcord	7	1	3	1	1.2475491601766	6	3	1	0	7	0
spinalcord_3559	6299.44782608696	6434.38260869565	18.1	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3560	6427.578125	5901.23828125	20.58203125	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_3561	6548.78597785978	5945.64944649447	19.8819188191882	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_3562	5560.378313253011	5979.93734939759	11.0578313253012	STARmap_plus	spinalcord	7	5	5	6	1.33910018423228	6	2	4	0	2	1
spinalcord_3563	6615.748148148149	6690.91111111111	18.7851851851852	STARmap_plus	spinalcord	7	1	5	1	1.30059200753451	6	2	1	0	7	0
spinalcord_3564	6779.93867924528	5539.60849056604	21.3207547169811	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3565	6301.053864168621	5602.2037470726	20.615925058548	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3566	5663.93636363636	6275.52272727273	17.709090909090897	STARmap_plus	spinalcord	7	5	5	6	1.39214303159018	6	2	4	1	7	1
spinalcord_3567	6203.56310679612	6358.6456310679605	17.932038834951502	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3568	6109.7124600639	5480.76038338658	19.4632587859425	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3569	5595.090476190479	5895.96666666667	14.3547619047619	STARmap_plus	spinalcord	7	5	1	6	1.44518587894808	2	2	4	1	2	1
spinalcord_3570	5502.42670157068	6242.08115183246	17.1910994764398	STARmap_plus	spinalcord	7	1	0	1	1.20217857859106	6	2	1	0	4	2
spinalcord_3571	6707.43471810089	6139.35014836795	18.5623145400593	STARmap_plus	spinalcord	7	2	1	6	1.22357565413896	2	1	0	1	1	1
spinalcord_3572	6001.91558441558	6329.55844155844	20.025974025974	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3573	5599.73378076063	6134.26174496644	15.82774049217	STARmap_plus	spinalcord	7	1	3	1	0.988420556159029	6	3	2	2	4	1
spinalcord_3574	6597.61603375527	6087.5358649789005	19.7215189873418	STARmap_plus	spinalcord	7	2	1	6	1.22357565413896	2	1	0	1	1	1
spinalcord_3575	6719.580645161291	6574.264516129029	19.7032258064516	STARmap_plus	spinalcord	7	1	5	1	1.30059200753451	6	2	1	0	7	0
spinalcord_3576	5928.731707317071	5656.15853658537	20.08536585365849	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3577	6431.60591133005	5793.27093596059	20.423645320197	STARmap_plus	spinalcord	7	2	1	6	1.26208383083673	2	1	0	4	1	1
spinalcord_3578	6155.07766990291	6251.74757281553	17.7766990291262	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3579	6567.79213483146	5526.23033707865	19.2921348314607	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3580	5862.2064516129	5659.52903225806	20.9290322580645	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3581	5845.23333333333	6313.58888888889	20.033333333333303	STARmap_plus	spinalcord	7	2	1	6	0.923026257349781	2	1	0	3	2	1
spinalcord_3582	6473.8724137931	6636.879310344829	19.151724137931	STARmap_plus	spinalcord	7	5	5	6	1.44518587894808	6	1	4	0	7	1
spinalcord_3583	5854.25149700599	6697.50499001996	17.946107784431103	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_3584	6056.58214285714	6449.05	19.0571428571429	STARmap_plus	spinalcord	7	5	1	6	1.30059200753451	2	1	4	1	2	1
spinalcord_3585	6661.009661835749	5509.7053140096605	21.5555555555556	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3586	6177.944250871079	5588.937282229971	19.8501742160279	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3587	5735.060606060611	5944.52525252525	21.5959595959596	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3588	5850.88505747126	5825.26436781609	21.034482758620697	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3589	5743.42084942085	6676.91505791506	19.4826254826255	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_3590	6531.3021978022	6511.39010989011	18.637362637362603	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_3591	6337.955752212391	6159.45132743363	18.2743362831858	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3592	6433.798283261801	6447.23175965665	21.004291845493604	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_3593	6638.47663551402	6599.58878504673	20.5046728971963	STARmap_plus	spinalcord	7	5	5	4	1.30059200753451	6	2	4	0	7	1
spinalcord_3594	5530.416326530611	6395.64489795918	14.9183673469388	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_3595	6127.8904109589	5882.228310502281	19.0867579908676	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3596	5763.28301886792	5723.79245283019	23.63396226415089	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3597	5913.0783132530105	6594.783132530121	19.259036144578303	STARmap_plus	spinalcord	7	6	0	4	1.50766756168351	6	2	2	0	6	2
spinalcord_3598	6027.0913043478295	5945.79565217391	21.0434782608696	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3599	5793.33333333333	6789.121212121209	19.9141414141414	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_3600	6026.21576763486	6571.041493775931	21.0746887966805	STARmap_plus	spinalcord	7	5	5	6	1.39214303159018	6	2	4	1	2	1
spinalcord_3601	6177.57692307692	6686.26923076923	16.478021978022	STARmap_plus	spinalcord	7	1	3	1	1.06921244370559	6	3	1	0	4	0
spinalcord_3602	6639.35849056604	5676.59119496855	21.6981132075472	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3603	5507.39130434783	5622.86956521739	21.6086956521739	STARmap_plus	spinalcord	7	6	0	4	1.30059200753451	3	6	1	3	6	1
spinalcord_3604	5907.82608695652	5513.2	20.304347826087	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3605	5500.934306569339	5761.262773722629	12.1094890510949	STARmap_plus	spinalcord	7	6	0	4	1.32456551357215	6	6	4	0	6	0
spinalcord_3606	6105.40350877193	5769.456140350881	15.9649122807018	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3607	6029.8567251462	6705.31871345029	20.5409356725146	STARmap_plus	spinalcord	7	1	0	1	1.32366754398597	1	2	1	0	4	0
spinalcord_3608	5841.11009174312	6190.46788990826	20.14678899082569	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3609	6319.13942307692	5714.61057692308	19.3461538461538	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3610	6210.58849557522	6182.013274336279	18.9203539823009	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3611	5812.74468085106	6589.63829787234	16.5212765957447	STARmap_plus	spinalcord	7	6	5	4	1.48369405564586	6	2	2	1	6	2
spinalcord_3612	6395.11956521739	6021.5652173913	19.8913043478261	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3613	6007.652482269499	5635.93617021277	20.1063829787234	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3614	6605.80701754386	6442.19298245614	18.5614035087719	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_3615	6417.6111111111095	6183.636363636359	20.4292929292929	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3616	5733.99609375	6138.10546875	17.43359375	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_3617	6006.58904109589	6082.00913242009	20.6849315068493	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3618	6156.54594594595	6067.989189189189	20.535135135135103	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3619	6259.96214511041	6776.25867507886	19.2870662460568	STARmap_plus	spinalcord	7	1	3	1	1.04697613770591	3	3	1	2	4	0
spinalcord_3620	5503.430894308941	5899.956639566401	11.0054200542005	STARmap_plus	spinalcord	7	5	5	1	1.17053280678105	6	2	4	0	6	0
spinalcord_3621	6155.64081632653	5973.7387755102	19.1591836734694	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3622	5837.98692810457	6032.07843137255	20.1633986928105	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3623	6629.83582089552	5945.20895522388	12.2537313432836	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_3624	5816.78205128205	6406.3782051282105	21.0064102564103	STARmap_plus	spinalcord	7	5	5	6	1.48369405564586	2	2	4	0	2	1
spinalcord_3625	5875.22344322344	6095.24175824176	21.007326007326	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3626	6757.304216867471	6657.057228915661	19.5331325301205	STARmap_plus	spinalcord	7	1	3	1	1.1097589545164	6	3	3	0	4	0
spinalcord_3627	6290.76543209877	6045.7037037037	18.4691358024691	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3628	5461.1833030853	6427.1107078039895	15.0362976406534	STARmap_plus	spinalcord	7	6	0	4	1.43065120828796	1	6	1	2	6	2
spinalcord_3629	6768.41217798595	5928.90398126464	20.5948477751756	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_3630	5950.45108695652	6167.57608695652	18.2880434782609	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3631	5717.2868852459	6775.696721311479	18.483606557377	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_3632	5948.1734417344205	6755.22493224932	15.6287262872629	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_3633	6758.349489795921	5632.9974489795895	18.5637755102041	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3634	6105.016620498621	5628.213296398891	18.1024930747922	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3635	6524.40625	6037.3515625	19.859375	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3636	6145.026217228461	6499.149812734079	18.1310861423221	STARmap_plus	spinalcord	7	5	1	6	1.30059200753451	2	1	4	1	2	1
spinalcord_3637	6456.50655021834	6800.790393013101	18.2139737991266	STARmap_plus	spinalcord	7	1	3	1	1.20217857859106	3	3	1	3	4	0
spinalcord_3638	5791.91919191919	5983.0858585858605	21.5252525252525	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3639	5506.36533333333	6552.52266666667	20.370666666666697	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_3640	6672.64583333333	6506.5	18.4583333333333	STARmap_plus	spinalcord	7	5	1	6	1.30059200753451	6	1	4	1	2	1
spinalcord_3641	6492.33834586466	5830.26315789474	19.6691729323308	STARmap_plus	spinalcord	7	2	1	5	1.2475491601766	2	1	0	3	1	4
spinalcord_3642	5965.599236641221	5949.488549618321	22.824427480916	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_3643	6393.98387096774	6535.3145161290295	20.4516129032258	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_3644	6247.84644194757	6637.490636704119	19.5692883895131	STARmap_plus	spinalcord	7	1	3	1	0.637167780200069	6	3	4	2	4	0
spinalcord_3645	5775.805882352939	6248.758823529411	18.6176470588235	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_3646	5983.311111111109	5470.38518518519	22.4814814814815	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_3647	5550.83098591549	6092.58309859155	14.1098591549296	STARmap_plus	spinalcord	7	1	0	1	1.20217857859106	6	2	1	0	4	2
spinalcord_3648	5517.46209386282	6704.227436823101	19.0180505415162	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_3649	6612.30434782609	5854.5597826087	22.5163043478261	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
